t_us,t_s,t_rel,ax,ay,az,gx,gy,gz
1237182185,1237.182185,9.731895,0.560,0.010,0.940,11.860,2.080,1.270
1237188199,1237.188199,9.737909,0.560,0.010,0.930,11.890,2.050,1.470
1237194130,1237.194130,9.743840,0.570,0.010,0.940,12.020,1.980,1.390
1237201649,1237.201649,9.751359,0.560,0.010,0.930,11.880,2.180,1.360
1237210167,1237.210167,9.759877,0.560,0.010,0.940,11.970,2.200,1.450
1237216157,1237.216157,9.765867,0.570,0.010,0.940,11.880,2.020,1.560
1237223185,1237.223185,9.772895,0.570,0.010,0.940,11.910,2.150,1.310
1237229205,1237.229205,9.778915,0.560,0.020,0.940,11.880,2.110,1.180
1237235918,1237.235918,9.785628,0.560,0.010,0.950,12.000,2.230,1.210
1237243209,1237.243209,9.792919,0.570,0.020,0.930,11.890,2.080,1.470
1237249214,1237.249214,9.798924,0.560,0.010,0.940,11.830,2.120,1.370
1237256596,1237.256596,9.806306,0.560,0.010,0.950,11.970,2.050,1.190
1237264189,1237.264189,9.813899,0.560,0.010,0.940,11.860,2.140,1.370
1237270164,1237.270164,9.819874,0.560,0.010,0.950,11.910,2.030,1.370
1237276169,1237.276169,9.825879,0.560,0.010,0.940,11.890,2.140,1.280
1237283170,1237.283170,9.832880,0.560,0.010,0.950,11.800,2.150,1.310
1237289182,1237.289182,9.838892,0.560,0.010,0.940,11.860,2.230,1.240
1237297160,1237.297160,9.846870,0.570,0.020,0.940,11.940,2.050,1.330
1237303181,1237.303181,9.852891,0.560,0.010,0.930,12.030,2.350,1.510
1237312170,1237.312170,9.861880,0.560,0.020,0.940,12.150,2.090,1.390
1237318169,1237.318169,9.867879,0.560,0.010,0.950,11.920,2.340,1.280
1237324167,1237.324167,9.873877,0.560,0.010,0.930,11.730,2.050,1.330
1237330177,1237.330177,9.879887,0.570,0.020,0.940,11.940,2.150,1.360
1237336351,1237.336351,9.886061,0.560,0.010,0.950,12.050,2.140,1.360
1237344500,1237.344500,9.894210,0.560,0.010,0.940,11.850,2.240,1.370
1237351377,1237.351377,9.901087,0.570,0.010,0.940,11.910,2.140,1.240
1237359141,1237.359141,9.908851,0.560,0.010,0.940,11.980,2.150,1.440
1237366194,1237.366194,9.915904,0.560,0.010,0.940,11.890,2.310,1.470
1237372165,1237.372165,9.921875,0.560,0.020,0.940,11.820,2.340,1.210
1237378251,1237.378251,9.927961,0.560,0.020,0.940,11.830,2.200,1.180
1237386446,1237.386446,9.936156,0.560,0.010,0.940,11.830,2.150,1.440
1237393980,1237.393980,9.943690,0.560,0.010,0.940,11.880,2.200,1.420
1237400160,1237.400160,9.949870,0.570,0.020,0.940,11.800,2.210,1.370
1237407874,1237.407874,9.957584,0.560,0.010,0.950,11.850,2.310,1.400
1237414128,1237.414128,9.963838,0.560,0.010,0.950,11.850,2.120,1.440
1237420162,1237.420162,9.969872,0.560,0.010,0.940,11.890,2.150,1.440
1237426229,1237.426229,9.975939,0.560,0.010,0.940,12.020,2.090,1.310
1237432373,1237.432373,9.982083,0.560,0.010,0.940,12.000,2.090,1.400
1237439538,1237.439538,9.989248,0.560,0.010,0.940,11.740,2.210,1.400
1237447214,1237.447214,9.996924,0.560,0.010,0.940,11.980,2.050,1.250
1237453137,1237.453137,10.002847,0.560,0.010,0.940,11.830,2.120,1.530
1237462184,1237.462184,10.011894,0.560,0.010,0.940,11.940,2.140,1.530
1237468165,1237.468165,10.017875,0.560,0.010,0.940,11.910,2.150,1.530
1237474167,1237.474167,10.023877,0.560,0.010,0.950,11.860,2.150,1.400
1237480172,1237.480172,10.029882,0.560,0.010,0.940,11.800,2.120,1.330
1237487168,1237.487168,10.036878,0.570,0.010,0.950,11.910,2.030,1.450
1237493640,1237.493640,10.043350,0.560,0.010,0.940,11.850,2.200,1.280
1237502183,1237.502183,10.051893,0.560,0.010,0.940,11.770,2.200,1.340
1237509291,1237.509291,10.059001,0.570,0.010,0.950,11.800,2.260,1.270
1237515169,1237.515169,10.064879,0.570,0.010,0.930,11.910,2.080,1.330
1237521138,1237.521138,10.070848,0.570,0.020,0.950,11.770,2.080,1.360
1237527169,1237.527169,10.076879,0.560,0.010,0.950,11.920,2.260,1.160
1237534060,1237.534060,10.083770,0.560,0.010,0.940,12.000,2.200,1.390
1237542561,1237.542561,10.092271,0.560,0.010,0.930,11.950,2.120,1.330
1237550212,1237.550212,10.099922,0.560,0.010,0.950,11.820,2.120,1.370
1237556178,1237.556178,10.105888,0.560,0.010,0.940,11.790,2.140,1.370
1237563185,1237.563185,10.112895,0.560,0.010,0.940,11.880,2.030,1.280
1237569174,1237.569174,10.118884,0.560,0.010,0.940,11.880,2.080,1.480
1237576817,1237.576817,10.126527,0.560,0.010,0.940,11.690,2.170,1.280
1237584158,1237.584158,10.133868,0.560,0.010,0.940,11.880,2.120,1.370
1237590135,1237.590135,10.139845,0.560,0.020,0.940,11.860,2.110,1.400
1237596461,1237.596461,10.146171,0.560,0.010,0.950,11.830,2.120,1.420
1237604150,1237.604150,10.153860,0.560,0.020,0.950,11.820,2.270,1.340
1237610135,1237.610135,10.159845,0.560,0.010,0.940,11.950,2.110,1.360
1237616114,1237.616114,10.165824,0.570,0.020,0.950,11.980,2.090,1.370
1237623505,1237.623505,10.173215,0.550,0.010,0.940,11.740,2.120,1.340
1237630140,1237.630140,10.179850,0.560,0.010,0.950,11.950,2.050,1.400
1237637177,1237.637177,10.186887,0.570,0.010,0.940,11.880,2.120,1.450
1237643277,1237.643277,10.192987,0.560,0.010,0.940,11.860,2.230,1.300
1237649291,1237.649291,10.199001,0.560,0.010,0.940,11.950,2.090,1.480
1237655357,1237.655357,10.205067,0.560,0.010,0.950,11.950,2.230,1.440
1237661149,1237.661149,10.210859,0.570,0.010,0.940,12.000,2.310,1.500
1237669976,1237.669976,10.219686,0.560,0.010,0.930,11.950,2.150,1.280
1237677298,1237.677298,10.227008,0.570,0.020,0.950,11.910,2.230,1.390
1237684273,1237.684273,10.233983,0.570,0.010,0.950,11.950,2.140,1.480
1237690176,1237.690176,10.239886,0.560,0.010,0.940,11.910,2.120,1.370
1237696187,1237.696187,10.245897,0.560,0.020,0.930,11.880,2.090,1.310
1237702227,1237.702227,10.251937,0.570,0.020,0.940,11.910,2.030,1.330
1237710142,1237.710142,10.259852,0.570,0.010,0.940,11.940,2.120,1.180
1237716499,1237.716499,10.266209,0.570,0.010,0.950,12.030,2.090,1.450
1237723344,1237.723344,10.273054,0.570,0.010,0.950,11.830,1.980,1.360
1237733844,1237.733844,10.283554,0.560,0.010,0.940,11.940,2.050,1.400
1237740450,1237.740450,10.290160,0.560,0.010,0.950,11.770,2.200,1.480
1237747498,1237.747498,10.297208,0.560,0.010,0.940,11.660,2.080,1.370
1237755437,1237.755437,10.305147,0.560,0.010,0.950,11.970,2.120,1.400
1237762174,1237.762174,10.311884,0.560,0.020,0.940,11.910,2.020,1.370
1237771185,1237.771185,10.320895,0.560,0.010,0.930,12.000,2.090,1.390
1237777193,1237.777193,10.326903,0.560,0.010,0.940,11.950,2.180,1.470
1237785368,1237.785368,10.335078,0.560,0.010,0.940,11.980,2.180,1.540
1237792427,1237.792427,10.342137,0.560,0.010,0.950,11.880,2.110,1.440
1237799165,1237.799165,10.348875,0.570,0.010,0.940,11.920,2.110,1.360
1237805168,1237.805168,10.354878,0.560,0.010,0.940,11.830,2.110,1.330
1237811253,1237.811253,10.360963,0.560,0.010,0.940,11.850,2.110,1.400
1237818804,1237.818804,10.368514,0.570,0.010,0.940,11.970,2.270,1.390
1237827176,1237.827176,10.376886,0.560,0.010,0.940,11.940,2.090,1.400
1237833157,1237.833157,10.382867,0.560,0.000,0.940,11.910,2.110,1.390
1237839168,1237.839168,10.388878,0.560,0.010,0.940,11.950,2.120,1.390
1237845166,1237.845166,10.394876,0.560,0.010,0.950,11.980,2.030,1.280
1237851237,1237.851237,10.400947,0.570,0.010,0.940,11.890,2.080,1.370
1237860771,1237.860771,10.410481,0.560,0.010,0.950,12.030,2.270,1.360
1237868168,1237.868168,10.417878,0.560,0.020,0.950,11.860,2.060,1.280
1237876163,1237.876163,10.425873,0.560,0.020,0.930,11.850,2.140,1.500
1237882164,1237.882164,10.431874,0.560,0.020,0.940,11.950,2.260,1.560
1237888225,1237.888225,10.437935,0.560,0.020,0.940,11.730,2.170,1.340
1237896757,1237.896757,10.446467,0.560,0.010,0.950,11.790,2.230,1.370
1237905370,1237.905370,10.455080,0.560,0.010,0.940,11.880,2.170,1.330
1237911151,1237.911151,10.460861,0.570,0.010,0.940,11.850,2.230,1.330
1237917112,1237.917112,10.466822,0.560,0.010,0.940,11.790,2.170,1.360
1237924241,1237.924241,10.473951,0.560,0.010,0.940,11.940,2.270,1.480
1237931170,1237.931170,10.480880,0.570,0.010,0.950,11.850,2.110,1.400
1237937252,1237.937252,10.486962,0.560,0.010,0.940,11.800,2.110,1.420
1237944545,1237.944545,10.494255,0.550,0.010,0.930,12.030,2.140,1.560
1237951195,1237.951195,10.500905,0.560,0.010,0.940,11.880,2.120,1.530
1237957209,1237.957209,10.506919,0.570,0.010,0.950,11.850,2.240,1.480
1237964211,1237.964211,10.513921,0.560,0.010,0.940,11.940,2.020,1.450
1237970511,1237.970511,10.520221,0.560,0.010,0.940,11.920,2.060,1.370
1237977279,1237.977279,10.526989,0.560,0.010,0.940,11.860,2.110,1.360
1237987178,1237.987178,10.536888,0.560,0.010,0.940,11.910,2.230,1.330
1237993160,1237.993160,10.542870,0.570,0.010,0.940,11.860,2.240,1.310
1238000282,1238.000282,10.549992,0.560,0.010,0.940,11.910,2.170,1.250
1238006160,1238.006160,10.555870,0.560,0.010,0.940,11.860,2.170,1.360
1238012145,1238.012145,10.561855,0.560,0.010,0.950,11.970,2.210,1.360
1238018235,1238.018235,10.567945,0.560,0.010,0.930,11.740,2.080,1.370
1238027174,1238.027174,10.576884,0.560,0.010,0.940,11.790,2.110,1.340
1238033155,1238.033155,10.582865,0.560,0.020,0.940,11.920,2.110,1.330
1238039176,1238.039176,10.588886,0.560,0.010,0.940,11.830,2.080,1.300
1238045168,1238.045168,10.594878,0.560,0.010,0.950,12.020,2.150,1.330
1238051181,1238.051181,10.600891,0.560,0.010,0.940,11.970,2.180,1.390
1238058396,1238.058396,10.608106,0.570,0.020,0.940,11.970,2.270,1.440
1238066476,1238.066476,10.616186,0.570,0.010,0.940,11.950,2.290,1.180
1238074396,1238.074396,10.624106,0.560,0.010,0.940,11.940,2.170,1.250
1238081658,1238.081658,10.631368,0.560,0.010,0.940,11.980,1.980,1.400
1238088145,1238.088145,10.637855,0.560,0.010,0.940,11.920,2.170,1.470
1238095162,1238.095162,10.644872,0.560,0.010,0.940,12.020,2.210,1.330
1238102487,1238.102487,10.652197,0.560,0.010,0.940,11.860,2.060,1.470
1238109417,1238.109417,10.659127,0.560,0.010,0.950,11.950,2.270,1.470
1238116167,1238.116167,10.665877,0.560,0.010,0.950,11.920,2.120,1.480
1238123777,1238.123777,10.673487,0.560,0.010,0.940,12.030,2.140,1.360
1238132173,1238.132173,10.681883,0.560,0.020,0.940,11.820,2.140,1.440
1238138163,1238.138163,10.687873,0.560,0.010,0.940,12.030,2.150,1.390
1238144346,1238.144346,10.694056,0.550,0.010,0.950,12.080,2.210,1.390
1238150183,1238.150183,10.699893,0.560,0.010,0.930,11.920,2.150,1.440
1238156179,1238.156179,10.705889,0.560,0.010,0.940,11.970,2.150,1.370
1238164221,1238.164221,10.713931,0.560,0.010,0.940,12.050,2.200,1.420
1238170160,1238.170160,10.719870,0.560,0.020,0.940,12.050,2.150,1.420
1238178496,1238.178496,10.728206,0.570,0.010,0.940,11.850,2.150,1.300
1238185165,1238.185165,10.734875,0.570,0.010,0.950,11.920,2.320,1.340
1238191165,1238.191165,10.740875,0.560,0.010,0.950,11.790,2.240,1.300
1238197170,1238.197170,10.746880,0.560,0.010,0.950,11.760,2.150,1.270
1238204811,1238.204811,10.754521,0.570,0.010,0.940,11.880,2.180,1.330
1238211657,1238.211657,10.761367,0.550,0.020,0.940,11.980,2.110,1.390
1238218157,1238.218157,10.767867,0.560,0.010,0.950,11.830,2.270,1.180
1238224108,1238.224108,10.773818,0.570,0.010,0.950,12.000,2.110,1.330
1238231106,1238.231106,10.780816,0.560,0.010,0.950,11.880,2.140,1.310
1238238179,1238.238179,10.787889,0.560,0.010,0.950,11.820,2.260,1.250
1238244173,1238.244173,10.793883,0.560,0.010,0.950,11.970,2.020,1.270
1238250177,1238.250177,10.799887,0.570,0.010,0.940,11.910,2.030,1.400
1238256395,1238.256395,10.806105,0.560,0.010,0.940,11.830,2.170,1.470
1238263278,1238.263278,10.812988,0.560,0.010,0.940,11.820,2.110,1.160
1238272211,1238.272211,10.821921,0.560,0.010,0.940,11.970,2.140,1.300
1238278155,1238.278155,10.827865,0.560,0.010,0.940,11.920,2.240,1.450
1238288171,1238.288171,10.837881,0.560,0.010,0.940,11.800,2.180,1.530
1238294146,1238.294146,10.843856,0.560,0.010,0.950,11.800,2.140,1.270
1238300192,1238.300192,10.849902,0.560,0.010,0.940,11.910,2.150,1.220
1238308165,1238.308165,10.857875,0.570,0.010,0.940,12.000,2.210,1.440
1238314191,1238.314191,10.863901,0.570,0.010,0.930,11.860,2.060,1.360
1238322166,1238.322166,10.871876,0.570,0.010,0.930,11.940,2.090,1.390
1238328504,1238.328504,10.878214,0.560,0.010,0.950,12.030,2.120,1.420
1238336233,1238.336233,10.885943,0.570,0.010,0.940,11.940,2.180,1.400
1238342148,1238.342148,10.891858,0.560,0.010,0.950,11.830,2.210,1.370
1238348187,1238.348187,10.897897,0.560,0.010,0.940,11.940,2.240,1.130
1238354150,1238.354150,10.903860,0.560,0.010,0.940,11.890,2.110,1.390
1238360329,1238.360329,10.910039,0.560,0.010,0.930,11.890,2.170,1.450
1238366330,1238.366330,10.916040,0.560,0.010,0.940,12.060,2.260,1.420
1238373464,1238.373464,10.923174,0.560,0.010,0.940,12.000,2.320,1.400
1238380847,1238.380847,10.930557,0.560,0.010,0.950,11.860,2.200,1.360
1238387158,1238.387158,10.936868,0.570,0.020,0.940,11.880,2.170,1.330
1238393168,1238.393168,10.942878,0.570,0.020,0.940,11.890,2.110,1.340
1238399163,1238.399163,10.948873,0.560,0.010,0.950,11.860,2.150,1.220
1238406983,1238.406983,10.956693,0.560,0.020,0.950,11.940,2.090,1.280
1238413486,1238.413486,10.963196,0.570,0.010,0.940,11.770,2.080,1.340
1238422185,1238.422185,10.971895,0.560,0.010,0.940,11.950,2.180,1.450
1238428118,1238.428118,10.977828,0.560,0.010,0.940,11.890,2.170,1.210
1238436227,1238.436227,10.985937,0.570,0.010,0.940,11.890,2.230,1.360
1238442153,1238.442153,10.991863,0.570,0.010,0.940,11.770,2.150,1.280
1238448172,1238.448172,10.997882,0.560,0.020,0.950,12.020,2.150,1.370
1238454226,1238.454226,11.003936,0.570,0.020,0.950,11.890,2.270,1.310
1238462502,1238.462502,11.012212,0.560,0.010,0.940,11.850,2.090,1.390
1238469293,1238.469293,11.019003,0.570,0.010,0.950,12.150,2.170,1.340
1238476211,1238.476211,11.025921,0.560,0.010,0.940,11.820,2.020,1.270
1238482133,1238.482133,11.031843,0.560,0.020,0.940,11.740,2.290,1.280
1238492182,1238.492182,11.041892,0.560,0.010,0.940,12.020,2.060,1.400
1238498261,1238.498261,11.047971,0.550,0.020,0.950,11.860,2.400,1.330
1238504166,1238.504166,11.053876,0.570,0.010,0.950,11.940,2.180,1.340
1238512179,1238.512179,11.061889,0.560,0.010,0.940,11.890,2.020,1.240
1238519405,1238.519405,11.069115,0.570,0.010,0.940,11.790,2.150,1.270
1238526158,1238.526158,11.075868,0.560,0.010,0.940,11.940,2.150,1.390
1238533665,1238.533665,11.083375,0.560,0.010,0.950,12.000,2.080,1.330
1238540177,1238.540177,11.089887,0.560,0.010,0.940,11.800,2.170,1.330
1238546514,1238.546514,11.096224,0.560,0.010,0.940,11.890,2.090,1.270
1238553294,1238.553294,11.103004,0.560,0.010,0.950,11.910,2.210,1.370
1238560175,1238.560175,11.109885,0.560,0.020,0.940,11.770,2.150,1.220
1238567079,1238.567079,11.116789,0.560,0.020,0.930,11.940,2.140,1.370
1238574565,1238.574565,11.124275,0.560,0.010,0.940,11.910,2.210,1.450
1238581306,1238.581306,11.131016,0.570,0.010,0.940,11.790,2.110,1.370
1238589253,1238.589253,11.138963,0.560,0.020,0.950,12.110,2.240,1.510
1238596224,1238.596224,11.145934,0.560,0.010,0.940,11.760,2.240,1.450
1238602165,1238.602165,11.151875,0.570,0.010,0.940,11.850,2.020,1.330
1238608176,1238.608176,11.157886,0.570,0.010,0.940,11.880,2.120,1.390
1238614481,1238.614481,11.164191,0.570,0.010,0.940,12.000,2.180,1.470
1238621222,1238.621222,11.170932,0.560,0.010,0.950,11.850,2.150,1.390
1238628146,1238.628146,11.177856,0.560,0.010,0.940,11.860,2.310,1.420
1238634129,1238.634129,11.183839,0.560,0.010,0.940,11.950,2.060,1.340
1238644231,1238.644231,11.193941,0.560,0.010,0.940,11.980,2.140,1.390
1238650167,1238.650167,11.199877,0.560,0.010,0.940,11.910,2.060,1.280
1238656232,1238.656232,11.205942,0.560,0.020,0.950,11.820,2.170,1.340
1238662178,1238.662178,11.211888,0.560,0.010,0.940,11.970,1.970,1.360
1238669063,1238.669063,11.218773,0.560,0.010,0.950,12.020,2.140,1.330
1238679219,1238.679219,11.228929,0.560,0.010,0.940,11.650,2.230,1.370
1238685171,1238.685171,11.234881,0.560,0.010,0.940,11.820,2.140,1.480
1238693313,1238.693313,11.243023,0.560,0.010,0.940,12.000,1.980,1.300
1238701175,1238.701175,11.250885,0.560,0.010,0.940,11.880,2.200,1.420
1238707169,1238.707169,11.256879,0.560,0.010,0.940,11.800,2.200,1.440
1238713244,1238.713244,11.262954,0.560,0.010,0.940,11.940,2.290,1.390
1238720182,1238.720182,11.269892,0.560,0.010,0.940,11.860,2.140,1.300
1238727040,1238.727040,11.276750,0.560,0.020,0.960,11.850,2.200,1.280
1238733221,1238.733221,11.282931,0.560,0.010,0.950,11.970,2.170,1.330
1238740354,1238.740354,11.290064,0.560,0.010,0.940,11.790,2.020,1.310
1238747177,1238.747177,11.296887,0.560,0.010,0.930,11.820,2.090,1.310
1238753166,1238.753166,11.302876,0.560,0.010,0.940,12.110,2.350,1.420
1238759174,1238.759174,11.308884,0.560,0.010,0.950,11.980,2.110,1.340
1238765165,1238.765165,11.314875,0.560,0.010,0.940,11.770,2.200,1.330
1238771563,1238.771563,11.321273,0.570,0.010,0.950,11.910,2.020,1.370
1238782635,1238.782635,11.332345,0.560,0.020,0.940,11.850,2.200,1.250
1238789166,1238.789166,11.338876,0.560,0.010,0.950,11.850,2.140,1.340
1238797165,1238.797165,11.346875,0.560,0.020,0.950,11.950,2.030,1.310
1238803143,1238.803143,11.352853,0.560,0.010,0.950,11.910,2.270,1.440
1238811427,1238.811427,11.361137,0.570,0.010,0.950,12.060,2.090,1.310
1238817181,1238.817181,11.366891,0.560,0.010,0.950,12.000,2.240,1.220
1238824177,1238.824177,11.373887,0.560,0.010,0.950,11.890,2.020,1.450
1238830186,1238.830186,11.379896,0.570,0.010,0.940,11.880,2.230,1.340
1238836189,1238.836189,11.385899,0.560,0.010,0.940,11.740,2.150,1.400
1238843180,1238.843180,11.392890,0.570,0.020,0.940,11.820,2.060,1.390
1238850145,1238.850145,11.399855,0.570,0.010,0.940,11.920,2.270,1.360
1238856908,1238.856908,11.406618,0.570,0.020,0.940,11.690,2.170,1.450
1238865168,1238.865168,11.414878,0.560,0.020,0.940,11.850,2.150,1.310
1238871267,1238.871267,11.420977,0.570,0.010,0.930,11.850,2.140,1.330
1238878405,1238.878405,11.428115,0.560,0.010,0.940,11.950,2.080,1.280
1238885271,1238.885271,11.434981,0.560,0.020,0.940,11.880,2.140,1.330
1238891557,1238.891557,11.441267,0.560,0.010,0.940,11.880,2.060,1.390
1238899192,1238.899192,11.448902,0.560,0.010,0.940,12.120,2.060,1.330
1238906687,1238.906687,11.456397,0.560,0.010,0.940,11.820,2.150,1.300
1238913164,1238.913164,11.462874,0.560,0.000,0.940,11.820,2.150,1.360
1238919157,1238.919157,11.468867,0.560,0.010,0.940,12.030,2.240,1.390
1238925150,1238.925150,11.474860,0.560,0.010,0.940,11.910,2.180,1.360
1238931159,1238.931159,11.480869,0.560,0.020,0.940,11.820,2.120,1.470
1238937140,1238.937140,11.486850,0.560,0.010,0.960,11.980,2.050,1.360
1238944155,1238.944155,11.493865,0.570,0.010,0.940,11.890,2.270,1.280
1238950307,1238.950307,11.500017,0.560,0.010,0.930,11.880,2.110,1.360
1238960178,1238.960178,11.509888,0.560,0.010,0.950,11.890,2.090,1.470
1238966115,1238.966115,11.515825,0.590,0.010,0.970,11.950,1.910,1.220
1238972134,1238.972134,11.521844,0.550,0.010,0.940,12.110,2.030,1.190
1238978283,1238.978283,11.527993,0.570,0.010,0.940,11.910,2.340,1.590
