t_us,t_s,t_rel,ax,ay,az,gx,gy,gz
63748684214,63748.684214,29.315346,0.580,0.000,0.930,11.830,2.120,1.500
63748692174,63748.692174,29.323306,0.570,0.010,0.930,11.940,1.970,1.330
63748698153,63748.698153,29.329285,0.580,0.010,0.930,11.770,1.860,1.310
63748704263,63748.704263,29.335395,0.580,0.010,0.940,11.950,2.080,1.340
63748710263,63748.710263,29.341395,0.580,0.000,0.930,11.600,2.080,1.270
63748716183,63748.716183,29.347315,0.580,0.010,0.940,11.940,2.000,1.180
63748722875,63748.722875,29.354007,0.580,0.010,0.930,12.030,2.120,1.400
63748731586,63748.731586,29.362718,0.590,-0.000,0.930,12.020,2.060,1.280
63748738551,63748.738551,29.369683,0.580,0.010,0.930,11.790,2.000,1.530
63748746185,63748.746185,29.377317,0.580,0.010,0.930,11.940,2.000,1.270
63748752162,63748.752162,29.383294,0.580,0.010,0.930,11.860,2.210,1.500
63748759182,63748.759182,29.390314,0.580,0.010,0.920,11.980,2.080,1.250
63748766459,63748.766459,29.397591,0.580,0.010,0.930,11.920,2.030,1.360
63748773173,63748.773173,29.404305,0.590,0.010,0.930,11.920,1.940,1.530
63748779159,63748.779159,29.410291,0.590,0.010,0.920,11.970,2.080,1.310
63748788708,63748.788708,29.419840,0.590,0.000,0.940,11.910,2.140,1.400
63748795171,63748.795171,29.426303,0.590,0.010,0.930,11.800,2.090,1.360
63748801170,63748.801170,29.432302,0.580,0.010,0.930,11.820,1.970,1.370
63748807211,63748.807211,29.438343,0.580,0.010,0.930,12.080,2.090,1.220
63748813144,63748.813144,29.444276,0.580,0.010,0.920,11.940,1.970,1.440
63748820412,63748.820412,29.451544,0.580,0.010,0.940,11.680,2.230,1.360
63748828177,63748.828177,29.459309,0.570,0.010,0.920,11.740,1.950,1.360
63748834993,63748.834993,29.466125,0.580,0.010,0.920,11.690,2.000,1.500
63748841210,63748.841210,29.472342,0.580,0.010,0.920,11.660,2.030,1.620
63748847919,63748.847919,29.479051,0.580,0.010,0.930,11.450,2.150,1.500
63748854192,63748.854192,29.485324,0.590,0.010,0.940,11.570,2.000,1.340
63748862554,63748.862554,29.493686,0.590,0.000,0.930,12.080,2.080,1.240
63748868120,63748.868120,29.499252,0.580,0.000,0.930,12.080,2.200,1.220
63748874154,63748.874154,29.505286,0.580,0.010,0.930,11.850,1.980,1.400
63748880132,63748.880132,29.511264,0.580,0.010,0.930,12.050,2.000,1.110
63748887096,63748.887096,29.518228,0.590,0.010,0.940,12.080,1.970,1.310
63748895583,63748.895583,29.526715,0.580,0.010,0.930,12.000,2.180,1.330
63748902161,63748.902161,29.533293,0.580,0.010,0.930,11.760,2.090,1.480
63748909170,63748.909170,29.540302,0.580,0.000,0.940,11.950,2.180,1.240
63748915295,63748.915295,29.546427,0.580,0.000,0.930,11.910,1.920,1.340
63748921689,63748.921689,29.552821,0.580,0.010,0.930,11.880,2.090,1.420
63748928859,63748.928859,29.559991,0.580,0.010,0.930,11.820,2.150,1.360
63748935747,63748.935747,29.566879,0.580,0.000,0.930,12.020,1.970,1.390
63748942200,63748.942200,29.573332,0.580,0.000,0.930,11.940,2.150,1.360
63748948175,63748.948175,29.579307,0.580,0.010,0.930,11.800,2.080,1.500
63748955189,63748.955189,29.586321,0.580,0.000,0.930,12.000,2.180,1.370
63748961287,63748.961287,29.592419,0.580,0.010,0.930,12.030,2.140,1.240
63748968342,63748.968342,29.599474,0.570,0.010,0.940,11.950,2.090,1.310
63748975153,63748.975153,29.606285,0.580,0.010,0.930,11.850,2.020,1.370
63748981139,63748.981139,29.612271,0.580,0.010,0.930,11.830,2.140,1.360
63748987132,63748.987132,29.618264,0.580,0.010,0.930,11.980,2.000,1.300
63748993275,63748.993275,29.624407,0.580,0.010,0.930,11.820,2.060,1.240
63748999119,63748.999119,29.630251,0.580,0.010,0.930,11.980,2.060,1.420
63749005165,63749.005165,29.636297,0.590,0.000,0.930,11.790,2.060,1.420
63749016202,63749.016202,29.647334,0.580,0.000,0.930,12.020,2.140,1.360
63749022284,63749.022284,29.653416,0.580,0.010,0.930,11.760,1.970,1.280
63749028181,63749.028181,29.659313,0.580,0.000,0.930,11.970,2.110,1.340
63749034168,63749.034168,29.665300,0.580,0.010,0.930,11.950,2.050,1.310
63749041205,63749.041205,29.672337,0.590,0.010,0.940,11.950,2.270,1.440
63749048215,63749.048215,29.679347,0.570,0.010,0.930,11.890,1.910,1.360
63749055345,63749.055345,29.686477,0.590,0.010,0.930,11.940,1.970,1.240
63749061254,63749.061254,29.692386,0.580,0.010,0.930,11.910,2.230,1.310
63749068706,63749.068706,29.699838,0.580,0.010,0.930,11.940,2.150,1.310
63749076161,63749.076161,29.707293,0.590,0.010,0.930,11.890,2.120,1.360
63749082127,63749.082127,29.713259,0.580,0.000,0.930,11.890,2.270,1.330
63749088225,63749.088225,29.719357,0.580,0.010,0.930,11.880,1.970,1.360
63749096195,63749.096195,29.727327,0.580,0.010,0.940,11.950,2.260,1.360
63749103190,63749.103190,29.734322,0.580,0.010,0.930,11.830,2.090,1.210
63749110289,63749.110289,29.741421,0.580,0.000,0.930,11.850,2.210,1.440
63749117184,63749.117184,29.748316,0.580,0.010,0.920,11.830,2.170,1.370
63749123224,63749.123224,29.754356,0.580,0.010,0.930,12.030,2.110,1.300
63749131183,63749.131183,29.762315,0.580,0.010,0.930,11.920,2.150,1.340
63749137165,63749.137165,29.768297,0.580,0.010,0.930,11.740,2.090,1.400
63749144851,63749.144851,29.775983,0.580,0.020,0.940,11.710,2.090,1.340
63749151203,63749.151203,29.782335,0.580,0.000,0.930,11.820,1.940,1.440
63749157437,63749.157437,29.788569,0.580,0.010,0.930,11.880,2.140,1.390
63749164686,63749.164686,29.795818,0.580,0.010,0.930,11.920,2.090,1.370
63749172257,63749.172257,29.803389,0.580,0.000,0.930,11.980,2.210,1.270
63749179181,63749.179181,29.810313,0.580,0.010,0.930,11.680,2.140,1.470
63749185168,63749.185168,29.816300,0.580,0.010,0.930,11.950,1.920,1.340
63749192038,63749.192038,29.823170,0.580,0.010,0.920,11.980,2.090,1.210
63749199980,63749.199980,29.831112,0.580,0.010,0.930,12.030,2.060,1.420
63749206324,63749.206324,29.837456,0.580,0.010,0.930,11.880,2.050,1.360
63749212169,63749.212169,29.843301,0.590,0.010,0.930,11.830,2.230,1.370
63749219206,63749.219206,29.850338,0.570,0.010,0.930,12.110,2.060,1.470
63749228280,63749.228280,29.859412,0.580,0.010,0.930,11.980,2.020,1.240
63749235173,63749.235173,29.866305,0.590,0.010,0.930,11.950,2.180,1.370
63749241224,63749.241224,29.872356,0.580,0.010,0.930,11.890,2.080,1.310
63749247322,63749.247322,29.878454,0.580,0.000,0.930,11.820,2.060,1.330
63749254889,63749.254889,29.886021,0.580,0.000,0.920,11.920,2.050,1.240
63749261399,63749.261399,29.892531,0.580,0.000,0.920,12.060,1.980,1.370
63749268171,63749.268171,29.899303,0.580,0.010,0.940,11.920,2.170,1.440
63749276183,63749.276183,29.907315,0.580,0.010,0.930,12.000,2.060,1.340
63749283169,63749.283169,29.914301,0.580,0.010,0.940,11.860,2.050,1.270
63749291098,63749.291098,29.922230,0.580,0.010,0.940,11.890,2.150,1.310
63749297169,63749.297169,29.928301,0.580,0.020,0.930,11.880,2.000,1.390
63749305179,63749.305179,29.936311,0.580,0.000,0.930,12.050,2.000,1.360
63749313267,63749.313267,29.944399,0.580,0.010,0.930,11.910,2.000,1.450
63749323191,63749.323191,29.954323,0.580,0.000,0.930,12.000,2.000,1.250
63749330268,63749.330268,29.961400,0.580,0.000,0.940,11.850,2.050,1.310
63749337185,63749.337185,29.968317,0.580,0.010,0.930,12.180,2.050,1.440
63749343188,63749.343188,29.974320,0.580,0.000,0.930,12.000,2.030,1.100
63749350899,63749.350899,29.982031,0.580,0.010,0.930,11.880,2.110,1.360
63749359141,63749.359141,29.990273,0.580,0.010,0.930,11.890,2.140,1.510
63749366176,63749.366176,29.997308,0.570,0.010,0.930,12.020,1.950,1.440
63749372176,63749.372176,30.003308,0.580,0.000,0.930,11.920,2.060,1.300
63749378170,63749.378170,30.009302,0.590,0.000,0.930,11.910,2.180,1.440
63749384152,63749.384152,30.015284,0.580,0.010,0.930,12.000,2.030,1.280
63749391455,63749.391455,30.022587,0.580,0.010,0.930,11.860,2.210,1.420
63749398268,63749.398268,30.029400,0.580,0.010,0.930,12.020,2.150,1.480
63749404171,63749.404171,30.035303,0.580,0.010,0.940,11.920,2.180,1.340
63749413185,63749.413185,30.044317,0.580,0.000,0.930,11.950,2.170,1.210
63749419151,63749.419151,30.050283,0.580,0.010,0.930,12.000,2.000,1.330
63749425247,63749.425247,30.056379,0.590,0.010,0.930,11.880,2.140,1.270
63749431168,63749.431168,30.062300,0.580,0.010,0.930,11.850,2.090,1.400
63749437557,63749.437557,30.068689,0.580,0.010,0.930,11.820,2.080,1.280
63749444465,63749.444465,30.075597,0.580,0.010,0.930,11.880,2.060,1.440
63749455359,63749.455359,30.086491,0.580,0.010,0.940,11.940,1.890,1.370
63749462200,63749.462200,30.093332,0.590,0.010,0.930,11.920,2.110,1.270
63749468159,63749.468159,30.099291,0.580,0.010,0.930,12.110,2.200,1.420
63749475977,63749.475977,30.107109,0.570,0.010,0.930,11.980,2.080,1.510
63749482532,63749.482532,30.113664,0.580,0.010,0.930,11.980,2.180,1.450
63749489171,63749.489171,30.120303,0.580,0.000,0.930,12.060,2.150,1.540
63749495201,63749.495201,30.126333,0.580,0.010,0.930,11.950,2.260,1.340
63749502019,63749.502019,30.133151,0.590,0.010,0.930,11.820,2.200,1.270
63749508152,63749.508152,30.139284,0.580,0.000,0.930,11.800,2.090,1.280
63749517170,63749.517170,30.148302,0.580,0.010,0.930,11.980,2.120,1.360
63749523163,63749.523163,30.154295,0.580,0.010,0.930,11.850,1.980,1.440
63749529167,63749.529167,30.160299,0.580,0.000,0.920,12.060,2.080,1.250
63749535180,63749.535180,30.166312,0.580,0.000,0.920,11.790,2.060,1.280
63749541175,63749.541175,30.172307,0.580,0.010,0.930,11.950,2.020,1.390
63749548712,63749.548712,30.179844,0.580,0.010,0.920,11.920,2.000,1.440
63749557687,63749.557687,30.188819,0.580,0.000,0.930,12.020,2.200,1.450
63749564500,63749.564500,30.195632,0.580,0.010,0.930,11.940,2.020,1.390
63749571170,63749.571170,30.202302,0.590,0.000,0.930,11.940,2.110,1.420
63749578189,63749.578189,30.209321,0.580,0.010,0.940,11.850,2.060,1.310
63749585252,63749.585252,30.216384,0.580,0.000,0.940,11.830,2.170,1.340
63749593180,63749.593180,30.224312,0.580,0.010,0.940,11.950,2.170,1.340
63749599169,63749.599169,30.230301,0.580,0.000,0.930,11.770,1.950,1.530
63749606164,63749.606164,30.237296,0.580,0.010,0.940,11.970,1.890,1.330
63749614173,63749.614173,30.245305,0.590,0.000,0.940,12.030,2.200,1.240
63749620173,63749.620173,30.251305,0.580,0.010,0.940,11.860,2.140,1.250
63749626171,63749.626171,30.257303,0.580,0.010,0.930,11.710,2.030,1.220
63749632193,63749.632193,30.263325,0.590,0.000,0.940,11.980,2.060,1.240
63749638175,63749.638175,30.269307,0.580,0.010,0.930,11.920,2.110,1.370
63749645256,63749.645256,30.276388,0.590,0.010,0.930,11.950,1.970,1.360
63749652381,63749.652381,30.283513,0.580,0.010,0.940,11.890,2.020,1.440
63749659236,63749.659236,30.290368,0.580,0.000,0.940,11.820,1.980,1.540
63749666180,63749.666180,30.297312,0.580,0.010,0.940,11.830,2.030,1.310
63749672351,63749.672351,30.303483,0.580,0.010,0.930,11.940,2.050,1.420
63749680194,63749.680194,30.311326,0.580,0.000,0.920,11.890,2.180,1.340
63749686167,63749.686167,30.317299,0.580,0.010,0.930,11.730,2.170,1.400
63749693189,63749.693189,30.324321,0.580,0.000,0.920,12.060,2.120,1.330
63749699164,63749.699164,30.330296,0.570,0.000,0.930,11.790,2.090,1.480
63749705185,63749.705185,30.336317,0.580,0.000,0.920,12.030,2.090,1.310
63749711120,63749.711120,30.342252,0.580,0.010,0.930,11.890,2.030,1.540
63749717160,63749.717160,30.348292,0.580,0.010,0.930,11.950,2.020,1.310
63749723125,63749.723125,30.354257,0.580,0.010,0.930,11.940,2.180,1.310
63749729954,63749.729954,30.361086,0.580,0.010,0.920,11.820,1.940,1.370
63749736610,63749.736610,30.367742,0.580,0.010,0.940,11.980,2.090,1.420
63749743167,63749.743167,30.374299,0.590,0.010,0.940,11.880,2.000,1.540
63749749170,63749.749170,30.380302,0.580,0.010,0.930,11.920,2.080,1.370
63749755323,63749.755323,30.386455,0.580,0.010,0.930,11.830,2.320,1.340
63749762664,63749.762664,30.393796,0.580,0.010,0.930,11.910,2.140,1.470
63749771188,63749.771188,30.402320,0.580,0.010,0.930,11.950,2.170,1.440
63749778177,63749.778177,30.409309,0.580,0.010,0.940,11.970,2.140,1.160
63749785176,63749.785176,30.416308,0.580,0.010,0.930,11.980,1.980,1.370
63749792166,63749.792166,30.423298,0.570,0.000,0.940,11.830,1.970,1.400
63749798286,63749.798286,30.429418,0.580,0.010,0.930,11.920,2.110,1.210
63749805179,63749.805179,30.436311,0.580,-0.000,0.930,11.920,2.020,1.390
63749811158,63749.811158,30.442290,0.580,0.010,0.930,12.140,2.210,1.400
63749820246,63749.820246,30.451378,0.590,0.010,0.930,11.620,2.060,1.340
63749826173,63749.826173,30.457305,0.580,0.010,0.920,12.000,2.170,1.370
63749832741,63749.832741,30.463873,0.590,0.010,0.940,11.760,1.920,1.390
63749839169,63749.839169,30.470301,0.580,0.000,0.930,11.910,2.120,1.390
63749845406,63749.845406,30.476538,0.580,0.000,0.930,11.860,2.020,1.340
63749852516,63749.852516,30.483648,0.580,0.000,0.930,11.910,2.180,1.250
63749860201,63749.860201,30.491333,0.580,0.010,0.930,11.850,2.090,1.370
63749867192,63749.867192,30.498324,0.580,0.000,0.930,11.950,2.170,1.390
63749873183,63749.873183,30.504315,0.580,0.010,0.930,11.920,2.000,1.220
63749879158,63749.879158,30.510290,0.590,0.000,0.930,12.030,2.200,1.450
63749885596,63749.885596,30.516728,0.580,0.010,0.940,11.800,1.890,1.280
63749892385,63749.892385,30.523517,0.580,-0.000,0.920,11.860,2.180,1.400
63749899172,63749.899172,30.530304,0.580,-0.000,0.930,11.790,2.150,1.310
63749905211,63749.905211,30.536343,0.580,0.000,0.930,11.920,2.020,1.250
63749911170,63749.911170,30.542302,0.580,0.010,0.940,11.860,2.000,1.280
63749919188,63749.919188,30.550320,0.570,0.010,0.930,12.000,2.020,1.360
63749926234,63749.926234,30.557366,0.580,0.010,0.930,12.000,2.020,1.400
63749935460,63749.935460,30.566592,0.580,-0.000,0.930,11.890,2.090,1.450
63749942355,63749.942355,30.573487,0.580,0.010,0.920,11.890,2.150,1.420
63749949179,63749.949179,30.580311,0.580,0.010,0.930,11.770,2.060,1.310
63749955170,63749.955170,30.586302,0.580,0.000,0.940,11.910,2.210,1.370
63749961195,63749.961195,30.592327,0.580,0.010,0.930,11.940,2.210,1.400
63749968516,63749.968516,30.599648,0.570,0.010,0.930,11.950,2.020,1.450
63749975819,63749.975819,30.606951,0.580,0.010,0.930,11.830,2.140,1.500
63749982176,63749.982176,30.613308,0.580,0.010,0.930,11.970,2.120,1.310
63749988154,63749.988154,30.619286,0.580,0.010,0.930,11.860,2.020,1.220
63749996181,63749.996181,30.627313,0.580,0.000,0.940,12.020,2.170,1.440
63750002153,63750.002153,30.633285,0.580,-0.000,0.930,11.950,2.050,1.360
63750008674,63750.008674,30.639806,0.580,0.000,0.930,11.920,2.270,1.400
63750016310,63750.016310,30.647442,0.590,0.010,0.940,11.910,2.090,1.370
63750022168,63750.022168,30.653300,0.580,0.000,0.930,12.080,2.020,1.500
63750029171,63750.029171,30.660303,0.580,0.010,0.930,12.060,2.020,1.440
63750037397,63750.037397,30.668529,0.580,0.010,0.920,11.830,2.320,1.360
63750044177,63750.044177,30.675309,0.590,0.000,0.930,12.020,2.060,1.330
63750050169,63750.050169,30.681301,0.580,0.000,0.930,11.850,2.170,1.340
63750056168,63750.056168,30.687300,0.580,0.010,0.920,11.690,1.940,1.270
63750062723,63750.062723,30.693855,0.580,0.000,0.930,12.000,2.120,1.250
63750069439,63750.069439,30.700571,0.580,0.010,0.930,11.880,2.150,1.370
63750076161,63750.076161,30.707293,0.580,0.000,0.940,12.080,2.090,1.420
63750082156,63750.082156,30.713288,0.580,0.010,0.930,11.850,2.120,1.360
63750089601,63750.089601,30.720733,0.580,-0.000,0.930,11.940,2.110,1.210
63750096175,63750.096175,30.727307,0.580,0.010,0.940,11.830,2.080,1.270
63750102151,63750.102151,30.733283,0.580,0.010,0.930,12.000,2.120,1.400
63750110181,63750.110181,30.741313,0.580,0.010,0.930,12.050,2.210,1.340
63750116179,63750.116179,30.747311,0.580,0.010,0.920,12.020,2.110,1.190
63750123210,63750.123210,30.754342,0.580,0.010,0.930,11.910,2.180,1.330
63750130139,63750.130139,30.761271,0.580,0.000,0.930,11.940,2.140,1.280
63750136215,63750.136215,30.767347,0.580,-0.000,0.920,11.980,2.170,1.420
63750142133,63750.142133,30.773265,0.570,0.010,0.930,11.510,-1.890,1.390
63750149953,63750.149953,30.781085,0.560,-0.210,0.600,22.230,5.150,5.220
63750158622,63750.158622,30.789754,0.700,-0.180,0.960,21.420,5.600,10.200
63750165311,63750.165311,30.796443,0.610,-0.230,0.880,29.850,4.660,19.850
63750172076,63750.172076,30.803208,0.560,-0.160,0.790,28.550,-0.020,37.250
63750178149,63750.178149,30.809281,0.630,-0.030,0.950,40.500,2.080,28.930
63750184198,63750.184198,30.815330,0.680,-0.170,0.800,33.570,2.340,41.600
63750191494,63750.191494,30.822626,0.710,-0.040,1.020,43.180,5.450,40.840
63750198161,63750.198161,30.829293,0.490,0.050,1.160,38.270,4.730,46.490
63750204188,63750.204188,30.835320,0.810,0.030,0.990,40.380,3.790,45.340
63750210129,63750.210129,30.841261,0.290,0.230,1.180,39.740,3.280,36.720
63750218652,63750.218652,30.849784,0.680,0.090,0.710,42.700,5.220,33.370
63750226068,63750.226068,30.857200,0.450,0.170,0.940,33.470,0.750,29.110
63750232271,63750.232271,30.863403,0.980,0.040,0.990,28.850,5.280,33.860
63750238115,63750.238115,30.869247,0.220,0.190,1.210,30.500,2.230,22.750
63750244632,63750.244632,30.875764,0.900,0.040,0.830,19.590,0.060,26.050
63750252746,63750.252746,30.883878,0.320,0.470,0.960,15.730,2.560,2.270
63750261359,63750.261359,30.892491,0.530,0.220,1.120,4.670,2.320,-9.420
63750267714,63750.267714,30.898846,0.570,0.170,0.940,-4.790,1.040,-16.320
63750274205,63750.274205,30.905337,0.530,0.100,0.970,-3.080,2.060,-23.280
63750280750,63750.280750,30.911882,0.900,-0.280,1.160,-5.280,1.400,-19.220
63750287172,63750.287172,30.918304,0.500,0.080,0.890,2.110,1.690,-14.840
63750293466,63750.293466,30.924598,0.750,-0.270,1.100,12.430,-0.550,6.470
63750302196,63750.302196,30.933328,0.680,0.130,0.770,27.250,-0.980,22.440
63750308172,63750.308172,30.939304,0.750,0.350,0.930,17.070,-4.520,28.670
63750314143,63750.314143,30.945275,0.490,0.060,0.830,1.130,-10.530,29.650
63750320146,63750.320146,30.951278,0.520,-0.140,0.970,-16.440,-25.020,21.860
63750328178,63750.328178,30.959310,0.720,-0.290,1.200,-14.810,-17.500,9.830
63750334349,63750.334349,30.965481,0.640,-0.120,0.880,-18.850,-16.960,2.780
63750343199,63750.343199,30.974331,0.720,0.100,0.760,-48.630,-20.730,-2.440
63750349166,63750.349166,30.980298,0.670,-0.020,1.340,-38.890,-14.600,-16.660
63750355178,63750.355178,30.986310,0.690,0.190,0.910,-49.470,-0.960,-27.850
63750361144,63750.361144,30.992276,0.400,0.110,0.900,-45.560,-4.660,-36.670
63750368173,63750.368173,30.999305,0.540,0.070,1.320,-48.410,-7.070,-40.140
63750374497,63750.374497,31.005629,0.400,-0.150,0.440,-47.850,-17.770,-34.960
63750381266,63750.381266,31.012398,0.880,0.010,0.400,-30.410,-33.240,-33.850
63750388180,63750.388180,31.019312,0.930,-0.200,0.740,-10.630,-47.660,-23.830
63750395382,63750.395382,31.026514,1.090,-0.130,1.810,9.190,-55.850,-17.160
63750401189,63750.401189,31.032321,0.840,-0.150,1.150,10.500,-68.630,-11.050
63750407166,63750.407166,31.038298,0.900,-0.170,1.110,14.140,-76.990,-6.240
63750413197,63750.413197,31.044329,0.700,-0.280,0.690,20.490,-92.660,-10.110
63750421189,63750.421189,31.052321,0.900,-0.230,0.250,32.310,-97.920,14.700
63750427156,63750.427156,31.058288,0.440,-0.320,1.400,27.150,-95.940,17.560
63750434191,63750.434191,31.065323,0.810,0.070,0.870,-4.440,-100.900,10.320
63750442295,63750.442295,31.073427,0.820,0.140,0.990,-4.780,-105.450,-17.130
63750449376,63750.449376,31.080508,0.790,0.080,0.810,-15.760,-107.390,-31.600
63750455178,63750.455178,31.086310,0.750,0.000,0.930,-18.870,-109.630,-37.850
63750461165,63750.461165,31.092297,0.880,0.030,0.930,-22.780,-107.250,-38.610
63750467789,63750.467789,31.098921,0.860,0.060,0.970,-25.080,-108.410,-40.610
63750474232,63750.474232,31.105364,0.780,-0.010,0.610,-23.830,-114.370,-41.830
63750480210,63750.480210,31.111342,0.800,0.060,0.760,-24.050,-118.210,-41.370
63750488194,63750.488194,31.119326,0.780,0.050,0.830,-24.090,-113.850,-38.520
63750495276,63750.495276,31.126408,0.750,0.020,0.820,-15.860,-105.730,-34.500
63750502351,63750.502351,31.133483,0.720,-0.080,0.830,-4.610,-104.920,-20.780
63750509175,63750.509175,31.140307,0.730,-0.130,0.840,15.130,-102.950,-11.560
63750515151,63750.515151,31.146283,0.850,-0.140,0.970,22.640,-96.060,0.060
63750521830,63750.521830,31.152962,0.660,-0.230,0.670,28.640,-89.830,11.910
63750528142,63750.528142,31.159274,0.700,-0.130,0.650,34.180,-92.110,26.030
63750534166,63750.534166,31.165298,0.670,-0.110,0.620,34.210,-98.140,28.320
63750542972,63750.542972,31.174104,0.770,-0.100,0.740,36.180,-92.230,35.530
